,id,rated,speed,createdAt,lastMoveAt,winner,clock,movesperplayer,white_player_name,white_ranking,black_player_name,black_ranking,Gametime,timepermove,white_kingcastle,white_queencastle,black_kingcastle,black_queencastle,White_moves_before_castle,Black_moves_before_castle,opens1,my_rank,i_won,enemy_rank,rank_difference,is_higher
1436,QclqATPo,True,bullet,2021-03-25 14:46:25.460000+01:00,2021-03-25 14:48:33.370000+01:00,white,60,37,EvilSaintPL,1461,yossofreakingcool,1390,127.9,3.5,1,0,1,0,9,9,White e4 d5 Nf3 dxe4,1461,1,1390,71,True
1437,vfRCFKpb,True,bullet,2021-03-25 14:31:47.296000+01:00,2021-03-25 14:32:55.596000+01:00,black,60,19,abelak,1443,EvilSaintPL,1456,68.3,3.6,0,0,0,1,21,8,no opens,1456,1,1443,13,True
1438,wazw6Wjy,True,blitz,2021-03-24 12:33:58.432000+01:00,2021-03-24 12:43:06.733000+01:00,black,300,60,EvilSaintPL,1692,pshee,1741,548.3,9.1,1,0,1,0,9,9,White e4 e6 d4 d5,1692,-1,1741,-49,False
1446,w6M7zZZ1,True,blitz,2021-03-23 16:12:46.193000+01:00,2021-03-23 16:15:16.294000+01:00,white,300,15,Alafia,1696,EvilSaintPL,1698,150.1,10.0,1,0,1,0,4,9,Black e4 e5 Nf3 Nc6,1698,-1,1696,2,True
1447,tvf8AQeZ,True,blitz,2021-03-23 15:59:55.104000+01:00,2021-03-23 16:08:35.735000+01:00,black,300,25,B_jalalat,1775,EvilSaintPL,1691,520.6,20.8,1,0,1,0,6,7,Black e4 e5 Nf3 Nc6,1691,1,1775,-84,False
1448,J1m9YTEV,True,blitz,2021-03-23 15:52:41.233000+01:00,2021-03-23 15:58:05.165000+01:00,black,300,30,PROKID,1696,EvilSaintPL,1685,323.9,10.8,0,0,1,0,32,7,Black e4 e5 Bc4 Nf6,1685,1,1696,-11,False
1449,Tdu3Veym,True,blitz,2021-03-23 15:45:48.009000+01:00,2021-03-23 15:52:07.921000+01:00,black,300,28,EvilSaintPL,1690,nadktb,1721,379.9,13.6,1,0,1,0,6,4,White e4 e5 Nf3 Nc6,1690,-1,1721,-31,False
1450,5rwDfD6v,True,blitz,2021-03-23 15:41:10.655000+01:00,2021-03-23 15:44:03.618000+01:00,black,300,21,EvilSaintPL,1695,muzaffa,1745,173.0,8.2,1,0,1,0,4,5,White e4 e5 Nf3 Nc6,1695,-1,1745,-50,False
1451,Z5O6wZAG,True,blitz,2021-03-23 15:35:26.908000+01:00,2021-03-23 15:40:15.625000+01:00,black,300,28,sad2409,1692,EvilSaintPL,1689,288.7,10.3,0,0,1,0,30,4,no opens,1689,1,1692,-3,False
1452,3USNKTyL,True,blitz,2021-03-23 15:29:56.079000+01:00,2021-03-23 15:32:52.475000+01:00,white,300,13,EvilSaintPL,1683,Otopae,1688,176.4,13.6,1,0,1,0,6,7,White e4 e5 Nf3 Nc6,1683,1,1688,-5,False
1453,4igJGCnJ,True,blitz,2021-03-23 14:58:36.689000+01:00,2021-03-23 15:06:55.574000+01:00,black,300,39,xavgarbou21,1681,EvilSaintPL,1677,498.9,12.8,1,0,1,0,4,6,Black e4 e5 Nf3 Nc6,1677,1,1681,-4,False
1454,CaMKoe0q,True,blitz,2021-03-23 14:48:49.637000+01:00,2021-03-23 14:54:45.754000+01:00,white,300,29,EvilSaintPL,1671,toshiro98,1661,356.1,12.3,1,0,1,0,9,11,White e4 e5 Nf3 Nc6,1671,1,1661,10,True
1455,csX2BJ7X,True,blitz,2021-03-23 14:42:21.998000+01:00,2021-03-23 14:47:44.685000+01:00,white,300,22,EvilSaintPL,1665,Igorrivne,1663,322.7,14.7,1,0,1,0,6,4,White e4 e5 Nf3 Nc6,1665,1,1663,2,True
1456,J5VXpEJJ,True,blitz,2021-03-23 14:34:46.339000+01:00,2021-03-23 14:41:53.906000+01:00,black,300,38,drliger,1649,EvilSaintPL,1660,427.6,11.3,0,0,1,0,40,6,Black e4 e5 Nf3 Nc6,1660,1,1649,11,True
1457,GXePCs54,True,blitz,2021-03-22 16:34:39.735000+01:00,2021-03-22 16:44:30.468000+01:00,draw,300,74,Dsoul20,1554,EvilSaintPL,1661,590.7,8.0,1,0,1,0,4,7,Black e4 e5 Nf3 Nc6,1661,0,1554,107,True
1458,8UgbNc10,True,blitz,2021-03-22 16:05:21.875000+01:00,2021-03-22 16:11:25.703000+01:00,white,300,23,EvilSaintPL,1655,spartacus1971,1661,363.8,15.8,1,0,0,0,7,24,White e4 c5 Nf3 d6,1655,1,1661,-6,False
1459,JCLgQNC8,True,blitz,2021-03-22 16:00:12.763000+01:00,2021-03-22 16:04:27.733000+01:00,white,300,28,EvilSaintPL,1649,Patzerking2,1669,255.0,9.1,1,0,1,0,4,5,White e4 c5 Nf3 d6,1649,1,1669,-20,False
1460,yBz3AW85,True,blitz,2021-03-22 14:29:17.704000+01:00,2021-03-22 14:35:44.248000+01:00,black,300,52,vnikas,1602,EvilSaintPL,1644,386.5,7.4,1,0,1,0,10,12,no opens,1644,1,1602,42,True
1461,Xc8c0v2I,True,blitz,2021-03-22 14:14:34.955000+01:00,2021-03-22 14:22:58.055000+01:00,black,300,29,Coy-Karpov,1640,EvilSaintPL,1638,503.1,17.3,1,0,1,0,7,6,Black e4 e5 Nf3 Nc6,1638,1,1640,-2,False
1462,PqdTIkSF,True,blitz,2021-03-22 13:13:28.508000+01:00,2021-03-22 13:16:48.333000+01:00,white,300,23,EvilSaintPL,1633,zhosstanislav,1604,199.8,8.7,0,1,0,0,14,24,White e4 e5 Nf3 Nc6,1633,1,1604,29,True
1463,hugLqMOM,True,blitz,2021-03-22 13:04:37.334000+01:00,2021-03-22 13:12:37.659000+01:00,white,300,48,Dragoran20Dragoran20,1645,EvilSaintPL,1638,480.3,10.0,1,0,1,0,4,6,Black e4 e5 Nf3 Nc6,1638,-1,1645,-7,False
1464,FZvStKzv,True,blitz,2021-03-22 12:58:57.152000+01:00,2021-03-22 13:04:14.039000+01:00,black,300,25,EvilSaintPL,1643,pupleur27,1721,316.9,12.7,1,0,1,0,6,4,no opens,1643,-1,1721,-78,False
1465,xsHYlTXn,True,blitz,2021-03-22 12:01:04.622000+01:00,2021-03-22 12:05:23.295000+01:00,black,300,20,qahar,1612,EvilSaintPL,1637,258.7,12.9,1,0,1,0,10,9,no opens,1637,1,1612,25,True
1466,A72aZftu,True,blitz,2021-03-22 11:50:27.584000+01:00,2021-03-22 12:00:36.767000+01:00,white,300,46,pecaturasik12,1500,EvilSaintPL,1641,609.2,13.2,1,0,1,0,6,7,no opens,1641,-1,1500,141,True
1467,ADrmMUKr,True,blitz,2021-03-22 11:41:43.492000+01:00,2021-03-22 11:49:43.856000+01:00,white,300,65,EvilSaintPL,1636,Gaetanos,1578,480.4,7.4,1,0,1,0,16,6,White e4 e6 Nf3 d5,1636,1,1578,58,True
1469,uPA2Xq4n,True,blitz,2021-03-21 20:07:51.528000+01:00,2021-03-21 20:17:36.310000+01:00,black,300,78,EvilSaintPL,1642,galartisa,1640,584.8,7.5,1,0,0,1,15,10,no opens,1642,-1,1640,2,True
1470,I3iHpNwz,True,blitz,2021-03-21 20:02:02.231000+01:00,2021-03-21 20:06:14.254000+01:00,white,180,25,Nary89,1553,EvilSaintPL,1649,252.0,10.1,0,1,0,0,19,26,no opens,1649,-1,1553,96,True
1471,FNBLQxoh,True,blitz,2021-03-21 19:57:47.167000+01:00,2021-03-21 20:00:00.964000+01:00,white,300,21,EvilSaintPL,1641,ludi_mare,1745,133.8,6.4,1,0,1,0,7,10,White e4 c5 Nf3 d6,1641,1,1745,-104,False
1472,lZcpRfzc,True,bullet,2021-03-21 19:55:12.440000+01:00,2021-03-21 19:57:25.361000+01:00,black,60,43,EvilSaintPL,1462,Turxan_1,1440,132.9,3.1,1,0,1,0,5,7,White e4 e5 Nf3 Nc6,1462,-1,1440,22,True
1473,x4XjqtPE,True,bullet,2021-03-21 16:35:38.349000+01:00,2021-03-21 16:36:02.515000+01:00,white,60,10,LOPETRONIC,1547,EvilSaintPL,1466,24.2,2.4,0,0,0,0,12,11,no opens,1466,-1,1547,-81,False
1474,IVtgxTRk,True,bullet,2021-03-21 16:33:18.024000+01:00,2021-03-21 16:35:31.281000+01:00,black,60,55,EvilSaintPL,1472,KunwarYuvraj,1472,133.3,2.4,1,0,1,0,10,12,White e4 c5 Nf3 d6,1472,-1,1472,0,False
1475,y3cZwYRv,True,bullet,2021-03-21 16:31:16.346000+01:00,2021-03-21 16:33:14.648000+01:00,white,60,34,pedpicab,1472,EvilSaintPL,1478,118.3,3.5,0,0,1,0,36,5,no opens,1478,-1,1472,6,True
1476,0hu8caV9,True,bullet,2021-03-21 16:29:43.210000+01:00,2021-03-21 16:30:56.018000+01:00,black,60,23,marimpou,1403,EvilSaintPL,1473,72.8,3.2,0,0,1,0,25,8,Black e4 e5 d4 exd4,1473,1,1403,70,True
1477,53w515ly,True,bullet,2021-03-21 16:28:52.434000+01:00,2021-03-21 16:29:39.330000+01:00,black,60,20,EvilSaintPL,1477,jgchess,1553,46.9,2.3,1,0,1,0,5,5,White e4 e5 Nf3 d6,1477,-1,1553,-76,False
1478,heCsNBmN,True,bullet,2021-03-21 15:44:47.033000+01:00,2021-03-21 15:46:54.048000+01:00,white,60,49,sdsdsdsds,1488,EvilSaintPL,1483,127.0,2.6,0,0,1,0,51,7,no opens,1483,-1,1488,-5,False
1479,TFtUgiZY,True,bullet,2021-03-21 01:08:35.519000+01:00,2021-03-21 01:10:14.173000+01:00,black,60,25,EvilSaintPL,1488,Abhishai_Ganta,1510,98.7,3.9,1,0,0,1,5,13,White e4 e5 Nf3 Nc6,1488,-1,1510,-22,False
1480,CPMMEZGs,True,bullet,2021-03-21 01:06:41.692000+01:00,2021-03-21 01:08:23.320000+01:00,white,60,19,Azerty-Uiop,1518,EvilSaintPL,1494,101.6,5.3,1,0,1,0,8,6,no opens,1494,-1,1518,-24,False
1481,DAfnEuq3,True,bullet,2021-03-21 01:01:36.642000+01:00,2021-03-21 01:03:51.276000+01:00,black,60,42,EvilSaintPL,1499,Shebitah,1532,134.6,3.2,1,0,1,0,10,10,White e4 c6 Nf3 d5,1499,-1,1532,-33,False
1482,QSUwA9OT,True,bullet,2021-03-21 00:58:24.287000+01:00,2021-03-21 01:00:41.036000+01:00,white,60,40,Abhishai_Ganta,1503,EvilSaintPL,1504,136.7,3.4,0,1,1,0,17,17,Black d4 d5 c4 c6,1504,-1,1503,1,True
1483,8FIMaFCE,True,bullet,2021-03-21 00:11:15.808000+01:00,2021-03-21 00:11:28.022000+01:00,white,60,4,EvilSaintPL,1498,mhgleave,1544,12.2,3.0,0,0,0,0,6,5,no opens,1498,1,1544,-46,False
1484,WBlq0ZzZ,True,bullet,2021-03-21 00:09:43.537000+01:00,2021-03-21 00:11:11.492000+01:00,white,60,25,trampelar,1517,EvilSaintPL,1503,88.0,3.5,1,0,1,0,4,13,no opens,1503,-1,1517,-14,False
1485,SSCdiFIP,True,bullet,2021-03-21 00:08:13.346000+01:00,2021-03-21 00:09:24.653000+01:00,white,60,23,EvilSaintPL,1499,Astarn,1383,71.3,3.1,1,0,1,0,4,5,White e4 c5 Nf3 d6,1499,1,1383,116,True
1486,cJzCVPrP,True,bullet,2021-03-21 00:05:45.303000+01:00,2021-03-21 00:08:03.301000+01:00,white,60,35,Fareed_Ibrahim,1528,EvilSaintPL,1505,138.0,3.9,1,0,1,0,8,8,Black d4 d5 c4 c6,1505,-1,1528,-23,False
1487,QZtof4ic,True,bullet,2021-03-20 23:48:35.225000+01:00,2021-03-20 23:50:41.782000+01:00,white,60,30,EvilSaintPL,1499,iamShiba,1508,126.6,4.2,1,0,1,0,8,8,White e4 c5 Nf3 Nc6,1499,1,1508,-9,False
1488,D0mM6Nmh,True,bullet,2021-03-20 16:39:03.223000+01:00,2021-03-20 16:40:57.791000+01:00,white,60,33,EvilSaintPL,1493,ThatoMoloi7,1483,114.6,3.5,1,0,1,0,6,10,White e4 e5 Nf3 d6,1493,1,1483,10,True
1489,7xmI5fw4,True,bullet,2021-03-20 16:38:18.291000+01:00,2021-03-20 16:38:55.798000+01:00,white,60,15,thoboe2,1505,EvilSaintPL,1499,37.5,2.5,1,0,1,0,8,6,no opens,1499,-1,1505,-6,False
1490,E9gm1Wgm,True,bullet,2021-03-20 16:37:58.359000+01:00,2021-03-20 16:38:12.849000+01:00,white,60,8,EvilSaintPL,1493,falcon786,1491,14.5,1.8,1,0,1,0,6,4,White e4 e5 Nf3 Nc6,1493,1,1491,2,True
1491,A6b8vf97,True,bullet,2021-03-20 16:30:16.123000+01:00,2021-03-20 16:31:29.757000+01:00,black,60,25,cygnie,1499,EvilSaintPL,1487,73.6,2.9,0,0,1,0,27,6,Black e4 e5 Nc3 Nf6,1487,1,1499,-12,False
1492,e3A9u9BA,True,bullet,2021-03-20 16:28:09.565000+01:00,2021-03-20 16:29:55.985000+01:00,white,60,29,adolfo_peru,1482,EvilSaintPL,1493,106.4,3.7,0,0,1,0,31,6,no opens,1493,-1,1482,11,True
1493,fzwfWz7V,True,blitz,2021-03-20 16:14:14.287000+01:00,2021-03-20 16:20:32.818000+01:00,white,300,55,EvilSaintPL,1636,berik_ayapov,1586,378.5,6.9,1,0,1,0,7,8,White e4 e5 Nf3 Nc6,1636,1,1586,50,True
1495,MHnujDXh,True,blitz,2021-03-20 12:54:06.947000+01:00,2021-03-20 12:57:06.087000+01:00,black,300,29,tkamas,1622,EvilSaintPL,1630,179.1,6.2,1,0,1,0,8,7,Black e4 e5 Bc4 Nf6,1630,1,1622,8,True
1496,ixvyBFeT,True,bullet,2021-03-20 00:44:45.461000+01:00,2021-03-20 00:46:22.006000+01:00,black,60,24,Aryan666666,1476,EvilSaintPL,1487,96.5,4.0,1,0,1,0,10,4,Black e4 e5 Nf3 Nc6,1487,1,1476,11,True
1497,i5ysWD6Y,True,bullet,2021-03-20 00:42:40.420000+01:00,2021-03-20 00:44:30.856000+01:00,white,60,37,EvilSaintPL,1482,rodricapo22,1484,110.4,3.0,1,0,0,0,6,38,White e4 d5 exd5 Qxd5,1482,1,1484,-2,False
1498,yzFjlzRI,True,bullet,2021-03-20 00:40:43.167000+01:00,2021-03-20 00:42:29.278000+01:00,black,60,17,EvilSaintPL,1487,Brian3360,1502,106.1,6.2,0,0,0,0,19,19,White e4 e5 Nf3 Nf6,1487,-1,1502,-15,False
1499,QzePpEtK,True,bullet,2021-03-19 23:49:37.324000+01:00,2021-03-19 23:51:41.994000+01:00,black,60,36,Randonimus,1511,EvilSaintPL,1481,124.7,3.5,1,0,1,0,9,9,Black e4 e5 Nf3 Nc6,1481,1,1511,-30,False
1500,fJoLsac0,True,bullet,2021-03-19 17:55:16.243000+01:00,2021-03-19 17:57:32.753000+01:00,white,60,40,EvilSaintPL,1474,gbbrito,1520,136.5,3.4,1,0,1,0,8,8,White e4 e5 Nf3 Nf6,1474,1,1520,-46,False
1501,VpW3DWYc,True,blitz,2021-03-19 16:57:23.984000+01:00,2021-03-19 17:04:28.317000+01:00,white,300,36,EvilSaintPL,1624,A7mss,1640,424.3,11.8,0,0,1,0,38,23,no opens,1624,1,1640,-16,False
1502,qHWaQK63,True,blitz,2021-03-19 16:53:41.864000+01:00,2021-03-19 16:57:15.114000+01:00,white,300,20,alib4b4,1615,EvilSaintPL,1630,213.2,10.7,0,0,0,0,22,22,no opens,1630,-1,1615,15,True
1503,aFeu7Mj1,True,bullet,2021-03-18 21:02:21.668000+01:00,2021-03-18 21:04:16.841000+01:00,white,60,38,EvilSaintPL,1468,NewAno,1469,115.2,3.0,1,0,0,0,14,39,White e4 e5 Nf3 Nc6,1468,1,1469,-1,False
1504,vXcukLBA,True,bullet,2021-03-18 21:00:47.044000+01:00,2021-03-18 21:02:17.535000+01:00,black,60,15,hadeel_alhallaj,1468,EvilSaintPL,1462,90.5,6.0,0,1,0,1,13,11,Black g3 e5 Bg2 Nf6,1462,1,1468,-6,False
1505,FaZYWPK1,True,bullet,2021-03-18 21:00:18.074000+01:00,2021-03-18 21:00:42.647000+01:00,white,60,9,kdionysiou,1464,EvilSaintPL,1468,24.6,2.7,1,0,0,0,6,10,Black e4 e5 d4 exd4,1468,-1,1464,4,True
1506,bWyxGnZt,True,bullet,2021-03-18 20:58:02.467000+01:00,2021-03-18 21:00:12.539000+01:00,black,60,34,EvilSaintPL,1474,alpha1romeo,1458,130.1,3.8,1,0,1,0,4,11,White e4 e5 Nf3 Nc6,1474,-1,1458,16,True
1507,syp7N3bM,True,bullet,2021-03-18 20:35:48.716000+01:00,2021-03-18 20:36:07.134000+01:00,white,60,11,EvilSaintPL,1468,oisin-kidney,1467,18.4,1.7,1,0,1,0,7,9,White e4 c6 d4 d5,1468,1,1467,1,True
1508,yaxNatoa,True,blitz,2021-03-18 20:12:58.490000+01:00,2021-03-18 20:22:42.861000+01:00,draw,300,69,michel66,1648,EvilSaintPL,1630,584.4,8.5,1,0,0,1,11,15,no opens,1630,0,1648,-18,False
1510,VhJmMQhD,True,bullet,2021-03-17 22:18:04.531000+01:00,2021-03-17 22:20:09.743000+01:00,black,60,38,tahsinkoc,1470,EvilSaintPL,1462,125.2,3.3,0,1,1,0,14,7,Black e4 e5 Nf3 Nc6,1462,1,1470,-8,False
1511,0WDiEG9G,True,bullet,2021-03-17 20:23:26.202000+01:00,2021-03-17 20:25:36.057000+01:00,white,60,53,EvilSaintPL,1458,klopfk1,1365,129.9,2.5,1,0,1,0,10,10,no opens,1458,1,1365,93,True
1512,YEApqD8p,True,bullet,2021-03-17 20:21:40.768000+01:00,2021-03-17 20:23:15.211000+01:00,white,60,23,eduardo1395,1447,EvilSaintPL,1464,94.4,4.1,1,0,1,0,7,7,no opens,1464,-1,1447,17,True
1513,1FNv1W2O,True,bullet,2021-03-17 20:19:54.402000+01:00,2021-03-17 20:21:19.233000+01:00,black,60,27,Eraygundzz,1437,EvilSaintPL,1458,84.8,3.1,0,0,1,0,29,14,no opens,1458,1,1437,21,True
1514,NWULTs4O,True,bullet,2021-03-17 19:40:48.534000+01:00,2021-03-17 19:42:09.985000+01:00,black,60,27,EvilSaintPL,1464,stevam44,1464,81.5,3.0,1,0,0,0,3,29,White e4 e5 Nf3 Qf6,1464,-1,1464,0,False
1515,8b41xnZf,True,bullet,2021-03-17 15:54:19+01:00,2021-03-17 15:56:33.520000+01:00,black,60,46,kaukcz,1461,EvilSaintPL,1458,134.5,2.9,1,0,1,0,4,4,Black e4 e5 Nf3 Nc6,1458,1,1461,-3,False
1516,myWLxS8o,True,bullet,2021-03-17 15:53:41.939000+01:00,2021-03-17 15:54:17.365000+01:00,white,60,13,EvilSaintPL,1454,vedoman,1383,35.4,2.7,0,0,1,0,15,8,White e4 e5 Nf3 d5,1454,1,1383,71,True
1517,C5hiMsQG,True,blitz,2021-03-17 13:45:34.654000+01:00,2021-03-17 13:50:07.237000+01:00,black,300,20,EvilSaintPL,1635,mthereader,1654,272.6,13.6,1,0,1,0,7,8,White e4 e5 Nf3 Nc6,1635,-1,1654,-19,False
1518,mcq1D3rt,True,blitz,2021-03-17 13:36:08.304000+01:00,2021-03-17 13:42:23.282000+01:00,white,300,25,skvach13,1631,EvilSaintPL,1641,375.0,15.0,1,0,1,0,14,4,Black e4 e5 Nf3 Nc6,1641,-1,1631,10,True
1519,lcnSmJxV,True,blitz,2021-03-17 13:21:49.378000+01:00,2021-03-17 13:28:56.857000+01:00,black,300,36,EvilSaintPL,1647,masterwizard13,1640,427.5,11.9,1,0,1,0,7,10,White e4 c6 Nf3 d5,1647,-1,1640,7,True
1520,lCcsNrnO,True,blitz,2021-03-16 20:25:13.410000+01:00,2021-03-16 20:27:35.746000+01:00,black,300,19,jermius,1647,EvilSaintPL,1641,142.3,7.5,1,0,1,0,5,4,Black e4 e5 Nf3 Nc6,1641,1,1647,-6,False
1521,4yI20ag3,True,blitz,2021-03-16 20:04:16.546000+01:00,2021-03-16 20:11:46.151000+01:00,draw,300,58,EvilSaintPL,1641,parisialbairak,1652,449.6,7.8,1,0,1,0,11,15,White e4 c5 Nf3 Nc6,1641,0,1652,-11,False
1522,4IffV5HM,True,blitz,2021-03-16 16:17:02.187000+01:00,2021-03-16 16:23:44.380000+01:00,black,300,54,DiegoLembo,1639,EvilSaintPL,1635,402.2,7.4,1,0,1,0,4,6,Black e4 e5 Nf3 Nc6,1635,1,1639,-4,False
1523,CHodCWxd,True,blitz,2021-03-16 16:13:10.405000+01:00,2021-03-16 16:16:18.160000+01:00,black,300,27,LaserShark2002,1630,EvilSaintPL,1629,187.8,7.0,0,1,1,0,14,5,Black e4 e5 Nf3 Nc6,1629,1,1630,-1,False
1524,We3J12dE,True,bullet,2021-03-15 21:49:27.205000+01:00,2021-03-15 21:50:44.285000+01:00,white,60,25,EvilSaintPL,1448,gohith,1444,77.1,3.1,1,0,1,0,7,6,White e4 d5 exd5 Qxd5,1448,1,1444,4,True
1525,WG9Leshg,True,bullet,2021-03-15 21:48:33.062000+01:00,2021-03-15 21:49:25.058000+01:00,black,60,13,EvilSaintPL,1454,gsnram,1447,52.0,4.0,1,0,0,0,5,15,White e4 d5 Nf3 dxe4,1454,-1,1447,7,True
1526,PdogDV9b,True,bullet,2021-03-15 21:45:58.077000+01:00,2021-03-15 21:47:16.475000+01:00,white,60,33,EvilSaintPL,1448,Elastrix,1435,78.4,2.4,0,1,0,1,12,9,no opens,1448,1,1435,13,True
1527,6VGpyWK6,True,bullet,2021-03-15 21:45:25+01:00,2021-03-15 21:45:47.268000+01:00,white,60,8,Pengcheng,1421,EvilSaintPL,1454,22.3,2.8,0,0,0,0,10,9,Black e4 e5 Nf3 Nc6,1454,-1,1421,33,True
1528,TSGjMEz6,True,bullet,2021-03-15 21:42:18.653000+01:00,2021-03-15 21:44:30.675000+01:00,white,60,46,EvilSaintPL,1448,Raphilanthrope,1434,132.0,2.9,1,0,1,0,8,8,no opens,1448,1,1434,14,True
1529,nLYmySln,True,bullet,2021-03-15 21:39:11.581000+01:00,2021-03-15 21:41:17.063000+01:00,white,60,58,EvilSaintPL,1443,UnknownUs3r,1419,125.5,2.2,1,0,1,0,5,4,no opens,1443,1,1419,24,True
1530,nytJTApA,True,bullet,2021-03-15 21:37:06.317000+01:00,2021-03-15 21:38:46.993000+01:00,white,60,31,TorkMoment,1500,EvilSaintPL,1446,100.7,3.2,1,0,1,0,5,10,no opens,1446,-1,1500,-54,False
1531,yJ6aAJ1f,True,bullet,2021-03-15 21:20:07.955000+01:00,2021-03-15 21:21:05.665000+01:00,black,60,22,puppybutthole,1382,EvilSaintPL,1441,57.7,2.6,1,0,1,0,4,5,Black e4 e5 Nf3 Nc6,1441,1,1382,59,True
1532,0xwLIS8R,True,bullet,2021-03-15 21:17:43.301000+01:00,2021-03-15 21:19:48.672000+01:00,black,60,38,bakurtz,1393,EvilSaintPL,1436,125.4,3.3,1,0,1,0,19,12,Black e4 e5 Nc3 Nf6,1436,1,1393,43,True
1533,AY0Pw4dM,True,bullet,2021-03-15 20:43:19.561000+01:00,2021-03-15 20:45:30.759000+01:00,black,60,36,tvsanch,1446,EvilSaintPL,1430,131.2,3.6,1,0,1,0,8,8,Black d4 d5 c4 c6,1430,1,1446,-16,False
1534,sf9QVESB,True,blitz,2021-03-15 20:23:18.158000+01:00,2021-03-15 20:32:40.852000+01:00,black,300,44,EvilSaintPL,1635,Looking4angels,1630,562.7,12.8,1,0,1,0,9,15,White e4 c5 Nf3 Nc6,1635,-1,1630,5,True
1535,nK1KwaYL,True,blitz,2021-03-15 20:20:20.374000+01:00,2021-03-15 20:21:56.492000+01:00,white,300,15,EvilSaintPL,1629,blacktrombone,1651,96.1,6.4,0,1,0,1,11,11,White e4 e5 Nf3 Nc6,1629,1,1651,-22,False
1536,YLkIkVpM,True,blitz,2021-03-15 18:19:39.396000+01:00,2021-03-15 18:27:18.675000+01:00,white,300,32,GarryAtkinson,1634,EvilSaintPL,1634,459.3,14.4,1,0,1,0,4,4,Black e4 e5 Nf3 Nc6,1634,-1,1634,0,False
1537,DszCWu4i,True,blitz,2021-03-15 18:16:02.151000+01:00,2021-03-15 18:19:33.261000+01:00,black,300,29,EvilSaintPL,1640,SukaMuka,1623,211.1,7.3,1,0,0,1,18,15,White e4 g6 d4 Bg7,1640,-1,1623,17,True
1538,95ZSspvv,True,blitz,2021-03-15 18:03:38.624000+01:00,2021-03-15 18:14:07.537000+01:00,black,300,54,IDLEH2017,1649,EvilSaintPL,1634,628.9,11.6,1,0,0,0,13,56,Black e4 e5 Bc4 Nc6,1634,1,1649,-15,False
1539,uaOc8DoU,True,blitz,2021-03-15 17:39:33.819000+01:00,2021-03-15 17:47:38.005000+01:00,white,300,36,EvilSaintPL,1628,osman_fischer,1632,484.2,13.4,0,0,0,0,38,37,White e4 e5 Nf3 Nc6,1628,1,1632,-4,False
1540,KcwiC8SH,True,blitz,2021-03-15 17:30:50.045000+01:00,2021-03-15 17:37:58.300000+01:00,black,300,66,JathNiel,1616,EvilSaintPL,1622,428.3,6.5,1,0,1,0,4,11,Black e4 e5 f4 exf4,1622,1,1616,6,True
1541,wPfxXvgk,True,blitz,2021-03-15 15:34:07.173000+01:00,2021-03-15 15:37:54.534000+01:00,black,300,27,chaliava,1632,EvilSaintPL,1616,227.4,8.4,1,0,1,0,3,4,Black e4 e5 Nf3 Nc6,1616,1,1632,-16,False
1542,iwsOmRby,True,blitz,2021-03-15 14:28:52.308000+01:00,2021-03-15 14:35:15.003000+01:00,white,300,34,EvilSaintPL,1610,idokam,1633,382.7,11.3,1,0,1,0,6,5,White e4 e6 d4 d5,1610,1,1633,-23,False
1543,Y1TkMwSk,True,blitz,2021-03-15 14:21:32.536000+01:00,2021-03-15 14:28:35.089000+01:00,black,300,48,EvilSaintPL,1616,Jolihi,1617,422.6,8.8,1,0,1,0,9,9,White e4 e5 Nf3 d6,1616,-1,1617,-1,False
1544,NQAXXvV2,True,blitz,2021-03-15 13:12:39.620000+01:00,2021-03-15 13:20:15.512000+01:00,black,300,55,shipway123,1619,EvilSaintPL,1610,455.9,8.3,1,0,1,0,5,7,Black e4 e5 Nf3 Nc6,1610,1,1619,-9,False
1545,f6jvlcWa,True,bullet,2021-03-14 21:31:34.087000+01:00,2021-03-14 21:33:12.689000+01:00,black,60,38,Pabitrapapi,1406,EvilSaintPL,1424,98.6,2.6,0,0,1,0,40,14,no opens,1424,1,1406,18,True
1546,qZWiPa5X,True,bullet,2021-03-14 21:29:21.433000+01:00,2021-03-14 21:31:29.336000+01:00,black,60,39,EvilSaintPL,1430,xkbcnj,1428,127.9,3.3,0,0,1,0,41,16,no opens,1430,-1,1428,2,True
1547,wlcUY38C,True,bullet,2021-03-14 21:26:42.266000+01:00,2021-03-14 21:28:52.527000+01:00,black,60,35,floried_2009,1477,EvilSaintPL,1423,130.3,3.7,1,0,1,0,4,5,Black e4 e5 Nf3 Nc6,1423,1,1477,-54,False
1548,uHqgvt85,True,bullet,2021-03-14 21:25:01.087000+01:00,2021-03-14 21:26:40.020000+01:00,black,60,42,EvilSaintPL,1429,karankrishnan,1422,98.9,2.4,0,0,0,0,44,43,no opens,1429,-1,1422,7,True
1549,GKBGNzUc,True,bullet,2021-03-14 21:22:08.151000+01:00,2021-03-14 21:24:10.099000+01:00,draw,60,46,erpassant,1418,EvilSaintPL,1429,121.9,2.6,1,0,0,0,7,48,Black e4 e6 d4 d5,1429,0,1418,11,True
1550,PApNqP2F,True,bullet,2021-03-14 21:21:27.340000+01:00,2021-03-14 21:22:03.339000+01:00,white,60,14,EvilSaintPL,1423,alexbel74,1450,36.0,2.6,1,0,1,0,8,4,White e4 e5 Nf3 Nc6,1423,1,1450,-27,False
